FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4680,,
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4629,e,Dato stimato
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4877,,
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4839,,
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4814,e,Dato stimato
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,9609,,
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,9519,,
A,Annuale,061020,Casaluce,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,9443,e,Dato stimato
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3387,,
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3512,,
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3683,e,Dato stimato
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,3505,,
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,3509,,
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,3578,e,Dato stimato
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,6892,,
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,7021,,
A,Annuale,061103,Casapesenna,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,7261,e,Dato stimato
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4032,,
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4007,,
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3996,e,Dato stimato
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4268,,
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4253,,
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4265,e,Dato stimato
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8300,,
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8260,,
A,Annuale,061021,Casapulla,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,8261,e,Dato stimato
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,34385,,
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,34284,,
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,34323,e,Dato stimato
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,38616,,
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,38415,,
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,38309,e,Dato stimato
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,73001,,
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,72699,,
A,Annuale,061022,Caserta,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,72632,e,Dato stimato
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,701,,
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,684,,
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,671,e,Dato stimato
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,761,,
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,757,,
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,736,e,Dato stimato
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1462,,
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1441,,
A,Annuale,061023,Castel Campagnano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1407,e,Dato stimato
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,520,,
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,507,,
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,492,e,Dato stimato
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,532,,
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,527,,
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,518,e,Dato stimato
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1052,,
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1034,,
A,Annuale,061024,Castel di Sasso,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1010,e,Dato stimato
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1738,,
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1734,,
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1720,e,Dato stimato
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1858,,
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1851,,
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1848,e,Dato stimato
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3596,,
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3585,,
A,Annuale,061026,Castel Morrone,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3568,e,Dato stimato
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,14833,,
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,15358,,
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,16047,e,Dato stimato
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,13675,,
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,14166,,
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,14639,e,Dato stimato
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,28508,,
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,29524,,
A,Annuale,061027,Castel Volturno,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,30686,e,Dato stimato
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,673,,
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,661,,
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,658,e,Dato stimato
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,727,,
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,706,,
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,699,e,Dato stimato
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1400,,
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1367,,
A,Annuale,061025,Castello del Matese,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1357,e,Dato stimato
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3931,,
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3977,,
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3989,e,Dato stimato
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4223,,
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4263,,
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4283,e,Dato stimato
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8154,,
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8240,,
A,Annuale,061102,Cellole,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,8272,e,Dato stimato
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,2328,,
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,2307,,
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,2316,e,Dato stimato
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,2431,,
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,2416,,
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,2404,e,Dato stimato
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,4759,,
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,4723,,
A,Annuale,061028,Cervino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,4720,e,Dato stimato
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4789,,
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4821,,
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4837,e,Dato stimato
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4773,,
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4823,,
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4868,e,Dato stimato
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,9562,,
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,9644,,
A,Annuale,061029,Cesa,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,9705,e,Dato stimato
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,189,,
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,183,,
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,181,e,Dato stimato
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,180,,
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,180,,
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,171,e,Dato stimato
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,369,,
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,363,,
A,Annuale,061030,Ciorlano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,352,e,Dato stimato
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,565,,
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,574,,
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,573,e,Dato stimato
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,588,,
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,577,,
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,568,e,Dato stimato
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1153,,
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1151,,
A,Annuale,061031,Conca della Campania,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1141,e,Dato stimato
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,3179,,
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,3164,,
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,3159,e,Dato stimato
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,3531,,
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,3480,,
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,3472,e,Dato stimato
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,6710,,
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,6644,,
A,Annuale,061032,Curti,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,6631,e,Dato stimato
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,934,,
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,908,,
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,885,e,Dato stimato
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1042,,
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1021,,
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1010,e,Dato stimato
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1976,,
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1929,,
A,Annuale,061033,Dragoni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1895,e,Dato stimato
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1626,,
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1623,,
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1646,e,Dato stimato
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1741,,
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1749,,
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1756,e,Dato stimato
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3367,,
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3372,,
A,Annuale,061101,Falciano del Massico,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3402,e,Dato stimato
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,383,,
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,379,,
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,371,e,Dato stimato
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,371,,
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,370,,
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,362,e,Dato stimato
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,754,,
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,749,,
A,Annuale,061034,Fontegreca,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,733,e,Dato stimato
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,657,,
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,737,,
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,737,e,Dato stimato
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,706,,
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,722,,
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,722,e,Dato stimato
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1363,,
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1459,,
A,Annuale,061035,Formicola,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1459,e,Dato stimato
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,2325,,
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,2319,,
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,2312,e,Dato stimato
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,2316,,
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,2297,,
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,2306,e,Dato stimato
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,4641,,
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,4616,,
A,Annuale,061036,Francolise,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,4618,e,Dato stimato
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,4436,,
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,4408,,
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,4381,e,Dato stimato
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,4522,,
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,4514,,
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,4500,e,Dato stimato
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,8958,,
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,8922,,
A,Annuale,061037,Frignano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,8881,e,Dato stimato
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,238,,
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,225,,
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,219,e,Dato stimato
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,242,,
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,229,,
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,221,e,Dato stimato
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,480,,
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,454,,
A,Annuale,061038,Gallo Matese,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,440,e,Dato stimato
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1005,,
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1001,,
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,995,e,Dato stimato
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1034,,
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1028,,
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1006,e,Dato stimato
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2039,,
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2029,,
A,Annuale,061039,Galluccio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2001,e,Dato stimato
